distribution,condition,quantile,value,unit,n_observations
turn_angle_signed,ALL,0.232,-6.75612586654873,degree,1736973
turn_angle_signed,ALL,0.233,-6.717538581618688,degree,1736973
turn_angle_signed,ALL,0.234,-6.680509039879852,degree,1736973
turn_angle_signed,ALL,0.23500000000000001,-6.642323942621414,degree,1736973
turn_angle_signed,ALL,0.23600000000000002,-6.602473164884447,degree,1736973
turn_angle_signed,ALL,0.23700000000000002,-6.564907082627682,degree,1736973
turn_angle_signed,ALL,0.23800000000000002,-6.526605579662564,degree,1736973
turn_angle_signed,ALL,0.23900000000000002,-6.488118016990104,degree,1736973
turn_angle_signed,ALL,0.24,-6.451554954700053,degree,1736973
turn_angle_signed,ALL,0.241,-6.41505549794247,degree,1736973
turn_angle_signed,ALL,0.242,-6.379682288182782,degree,1736973
turn_angle_signed,ALL,0.243,-6.343401210293705,degree,1736973
turn_angle_signed,ALL,0.244,-6.308457001195881,degree,1736973
turn_angle_signed,ALL,0.245,-6.274326243588364,degree,1736973
turn_angle_signed,ALL,0.246,-6.2372857472787855,degree,1736973
turn_angle_signed,ALL,0.247,-6.200209242239152,degree,1736973
turn_angle_signed,ALL,0.248,-6.165394993605542,degree,1736973
turn_angle_signed,ALL,0.249,-6.131757003077376,degree,1736973
turn_angle_signed,ALL,0.25,-6.097301813261595,degree,1736973
turn_angle_signed,ALL,0.251,-6.06234797320717,degree,1736973
turn_angle_signed,ALL,0.252,-6.028844193667614,degree,1736973
turn_angle_signed,ALL,0.253,-5.994748020732964,degree,1736973
turn_angle_signed,ALL,0.254,-5.9605485414517165,degree,1736973
turn_angle_signed,ALL,0.255,-5.926016128751946,degree,1736973
turn_angle_signed,ALL,0.256,-5.892340425856839,degree,1736973
turn_angle_signed,ALL,0.257,-5.85669804624341,degree,1736973
turn_angle_signed,ALL,0.258,-5.824227463811896,degree,1736973
turn_angle_signed,ALL,0.259,-5.792952842165112,degree,1736973
turn_angle_signed,ALL,0.26,-5.760938344267543,degree,1736973
turn_angle_signed,ALL,0.261,-5.726394374048453,degree,1736973
turn_angle_signed,ALL,0.262,-5.692423978443272,degree,1736973
turn_angle_signed,ALL,0.263,-5.6596338684844065,degree,1736973
turn_angle_signed,ALL,0.264,-5.626442575035188,degree,1736973
turn_angle_signed,ALL,0.265,-5.59405107605081,degree,1736973
turn_angle_signed,ALL,0.266,-5.561507162112579,degree,1736973
turn_angle_signed,ALL,0.267,-5.529232180027488,degree,1736973
turn_angle_signed,ALL,0.268,-5.496359619117647,degree,1736973
turn_angle_signed,ALL,0.269,-5.465316518275921,degree,1736973
turn_angle_signed,ALL,0.27,-5.433173420121301,degree,1736973
turn_angle_signed,ALL,0.271,-5.401550247441407,degree,1736973
turn_angle_signed,ALL,0.272,-5.369868507992628,degree,1736973
turn_angle_signed,ALL,0.273,-5.3397227505545155,degree,1736973
turn_angle_signed,ALL,0.274,-5.309819644002524,degree,1736973
turn_angle_signed,ALL,0.275,-5.278837438125543,degree,1736973
turn_angle_signed,ALL,0.276,-5.247685167379841,degree,1736973
turn_angle_signed,ALL,0.277,-5.218511060745672,degree,1736973
turn_angle_signed,ALL,0.278,-5.189130137754445,degree,1736973
turn_angle_signed,ALL,0.279,-5.160398813390483,degree,1736973
turn_angle_signed,ALL,0.28,-5.130653872454629,degree,1736973
turn_angle_signed,ALL,0.281,-5.10136647383937,degree,1736973
turn_angle_signed,ALL,0.28200000000000003,-5.070459059497549,degree,1736973
turn_angle_signed,ALL,0.28300000000000003,-5.040313590592181,degree,1736973
turn_angle_signed,ALL,0.28400000000000003,-5.0101091488578415,degree,1736973
turn_angle_signed,ALL,0.28500000000000003,-4.980087063183866,degree,1736973
turn_angle_signed,ALL,0.28600000000000003,-4.950220819808668,degree,1736973
turn_angle_signed,ALL,0.28700000000000003,-4.921258762561596,degree,1736973
turn_angle_signed,ALL,0.28800000000000003,-4.890339002394496,degree,1736973
turn_angle_signed,ALL,0.289,-4.8601158439974155,degree,1736973
turn_angle_signed,ALL,0.29,-4.831848976679191,degree,1736973
turn_angle_signed,ALL,0.291,-4.804335636940289,degree,1736973
turn_angle_signed,ALL,0.292,-4.776060036982302,degree,1736973
turn_angle_signed,ALL,0.293,-4.748579190770625,degree,1736973
turn_angle_signed,ALL,0.294,-4.719476197044536,degree,1736973
turn_angle_signed,ALL,0.295,-4.6902355220938645,degree,1736973
turn_angle_signed,ALL,0.296,-4.661027441868939,degree,1736973
turn_angle_signed,ALL,0.297,-4.632809860012739,degree,1736973
turn_angle_signed,ALL,0.298,-4.603761037977748,degree,1736973
turn_angle_signed,ALL,0.299,-4.576441510801145,degree,1736973
turn_angle_signed,ALL,0.3,-4.548346529555784,degree,1736973
turn_angle_signed,ALL,0.301,-4.519864685113732,degree,1736973
turn_angle_signed,ALL,0.302,-4.491117373366799,degree,1736973
turn_angle_signed,ALL,0.303,-4.463365725922537,degree,1736973
turn_angle_signed,ALL,0.304,-4.43573322142854,degree,1736973
turn_angle_signed,ALL,0.305,-4.40808389556494,degree,1736973
turn_angle_signed,ALL,0.306,-4.3807330811169995,degree,1736973
turn_angle_signed,ALL,0.307,-4.3535638088769435,degree,1736973
turn_angle_signed,ALL,0.308,-4.3267613170501145,degree,1736973
turn_angle_signed,ALL,0.309,-4.299951196228193,degree,1736973
turn_angle_signed,ALL,0.31,-4.273583852590061,degree,1736973
turn_angle_signed,ALL,0.311,-4.2456797205536585,degree,1736973
turn_angle_signed,ALL,0.312,-4.2183639844722975,degree,1736973
turn_angle_signed,ALL,0.313,-4.191465446630057,degree,1736973
turn_angle_signed,ALL,0.314,-4.165110340456027,degree,1736973
turn_angle_signed,ALL,0.315,-4.1382508880735,degree,1736973
turn_angle_signed,ALL,0.316,-4.112089373353047,degree,1736973
turn_angle_signed,ALL,0.317,-4.086467056682763,degree,1736973
turn_angle_signed,ALL,0.318,-4.059835688619577,degree,1736973
turn_angle_signed,ALL,0.319,-4.03434497644583,degree,1736973
turn_angle_signed,ALL,0.32,-4.008581499736961,degree,1736973
turn_angle_signed,ALL,0.321,-3.981832710801038,degree,1736973
turn_angle_signed,ALL,0.322,-3.955153669201085,degree,1736973
turn_angle_signed,ALL,0.323,-3.9294267435539427,degree,1736973
turn_angle_signed,ALL,0.324,-3.903632643143278,degree,1736973
turn_angle_signed,ALL,0.325,-3.877475345739421,degree,1736973
turn_angle_signed,ALL,0.326,-3.8513381442899637,degree,1736973
turn_angle_signed,ALL,0.327,-3.825577349485859,degree,1736973
turn_angle_signed,ALL,0.328,-3.80127006052472,degree,1736973
turn_angle_signed,ALL,0.329,-3.7756423206761562,degree,1736973
turn_angle_signed,ALL,0.33,-3.7497523308960874,degree,1736973
turn_angle_signed,ALL,0.331,-3.7250720317870334,degree,1736973
turn_angle_signed,ALL,0.332,-3.6994907870733122,degree,1736973
turn_angle_signed,ALL,0.333,-3.6743358339551655,degree,1736973
turn_angle_signed,ALL,0.334,-3.6494597189906783,degree,1736973
turn_angle_signed,ALL,0.335,-3.6248002573715126,degree,1736973
turn_angle_signed,ALL,0.336,-3.600479777174625,degree,1736973
turn_angle_signed,ALL,0.337,-3.575864220118677,degree,1736973
turn_angle_signed,ALL,0.338,-3.5511661635809424,degree,1736973
turn_angle_signed,ALL,0.339,-3.5273462280287515,degree,1736973
turn_angle_signed,ALL,0.34,-3.502454202279864,degree,1736973
turn_angle_signed,ALL,0.341,-3.4786726387516285,degree,1736973
turn_angle_signed,ALL,0.342,-3.454263421195039,degree,1736973
turn_angle_signed,ALL,0.343,-3.430341993595226,degree,1736973
turn_angle_signed,ALL,0.34400000000000003,-3.4063016704960383,degree,1736973
turn_angle_signed,ALL,0.34500000000000003,-3.381539115799027,degree,1736973
turn_angle_signed,ALL,0.34600000000000003,-3.3581989569604214,degree,1736973
turn_angle_signed,ALL,0.34700000000000003,-3.3343203569568973,degree,1736973
turn_angle_signed,ALL,0.34800000000000003,-3.3087082017883076,degree,1736973
turn_angle_signed,ALL,0.34900000000000003,-3.2843039082003593,degree,1736973
turn_angle_signed,ALL,0.35000000000000003,-3.2601049047644377,degree,1736973
turn_angle_signed,ALL,0.35100000000000003,-3.2367679120312043,degree,1736973
turn_angle_signed,ALL,0.352,-3.2135162376636943,degree,1736973
turn_angle_signed,ALL,0.353,-3.189990387403564,degree,1736973
turn_angle_signed,ALL,0.354,-3.165307166537955,degree,1736973
turn_angle_signed,ALL,0.355,-3.1409165803901073,degree,1736973
turn_angle_signed,ALL,0.356,-3.116987465379588,degree,1736973
turn_angle_signed,ALL,0.357,-3.0935448970591515,degree,1736973
turn_angle_signed,ALL,0.358,-3.0703918571783753,degree,1736973
turn_angle_signed,ALL,0.359,-3.046933511891393,degree,1736973
turn_angle_signed,ALL,0.36,-3.023308885027152,degree,1736973
turn_angle_signed,ALL,0.361,-2.9998411821420627,degree,1736973
turn_angle_signed,ALL,0.362,-2.9773641169640017,degree,1736973
turn_angle_signed,ALL,0.363,-2.9547981165628303,degree,1736973
turn_angle_signed,ALL,0.364,-2.931491802613589,degree,1736973
turn_angle_signed,ALL,0.365,-2.908635116755299,degree,1736973
turn_angle_signed,ALL,0.366,-2.885204145485959,degree,1736973
turn_angle_signed,ALL,0.367,-2.862687056903196,degree,1736973
turn_angle_signed,ALL,0.368,-2.839233269127997,degree,1736973
turn_angle_signed,ALL,0.369,-2.8164123919444193,degree,1736973
turn_angle_signed,ALL,0.37,-2.7936796608382792,degree,1736973
turn_angle_signed,ALL,0.371,-2.770774239403031,degree,1736973
turn_angle_signed,ALL,0.372,-2.748199904457936,degree,1736973
turn_angle_signed,ALL,0.373,-2.7258675933282723,degree,1736973
turn_angle_signed,ALL,0.374,-2.702695696657436,degree,1736973
turn_angle_signed,ALL,0.375,-2.6802101557507285,degree,1736973
turn_angle_signed,ALL,0.376,-2.6576437520440357,degree,1736973
turn_angle_signed,ALL,0.377,-2.634974031078924,degree,1736973
turn_angle_signed,ALL,0.378,-2.6116651873255616,degree,1736973
turn_angle_signed,ALL,0.379,-2.589295977303459,degree,1736973
turn_angle_signed,ALL,0.38,-2.566478671992925,degree,1736973
turn_angle_signed,ALL,0.381,-2.544684749531823,degree,1736973
turn_angle_signed,ALL,0.382,-2.5219808040699125,degree,1736973
turn_angle_signed,ALL,0.383,-2.4995292168068395,degree,1736973
turn_angle_signed,ALL,0.384,-2.4777151038298584,degree,1736973
turn_angle_signed,ALL,0.385,-2.4549128383414636,degree,1736973
turn_angle_signed,ALL,0.386,-2.4328433272619674,degree,1736973
turn_angle_signed,ALL,0.387,-2.4112752872316037,degree,1736973
turn_angle_signed,ALL,0.388,-2.3893325707466393,degree,1736973
turn_angle_signed,ALL,0.389,-2.3669841249632966,degree,1736973
turn_angle_signed,ALL,0.39,-2.345275870610374,degree,1736973
turn_angle_signed,ALL,0.391,-2.3232606909734406,degree,1736973
turn_angle_signed,ALL,0.392,-2.3012265238621437,degree,1736973
turn_angle_signed,ALL,0.393,-2.279057715408437,degree,1736973
turn_angle_signed,ALL,0.394,-2.256920075559873,degree,1736973
turn_angle_signed,ALL,0.395,-2.2354971054571617,degree,1736973
turn_angle_signed,ALL,0.396,-2.214075928215963,degree,1736973
turn_angle_signed,ALL,0.397,-2.1922129155661283,degree,1736973
turn_angle_signed,ALL,0.398,-2.170323195920638,degree,1736973
turn_angle_signed,ALL,0.399,-2.1483515627296477,degree,1736973
turn_angle_signed,ALL,0.4,-2.1268817971621377,degree,1736973
turn_angle_signed,ALL,0.401,-2.1050012858471603,degree,1736973
turn_angle_signed,ALL,0.402,-2.083030455729092,degree,1736973
turn_angle_signed,ALL,0.403,-2.061450498230915,degree,1736973
turn_angle_signed,ALL,0.404,-2.0395498293565364,degree,1736973
turn_angle_signed,ALL,0.405,-2.016828467060744,degree,1736973
turn_angle_signed,ALL,0.406,-1.9954707316974278,degree,1736973
turn_angle_signed,ALL,0.40700000000000003,-1.9735944432856027,degree,1736973
turn_angle_signed,ALL,0.40800000000000003,-1.9522362552248347,degree,1736973
turn_angle_signed,ALL,0.40900000000000003,-1.929619709968006,degree,1736973
turn_angle_signed,ALL,0.41000000000000003,-1.9083558228587056,degree,1736973
turn_angle_signed,ALL,0.41100000000000003,-1.8866751641706936,degree,1736973
turn_angle_signed,ALL,0.41200000000000003,-1.8644199647586048,degree,1736973
turn_angle_signed,ALL,0.41300000000000003,-1.8439746225726754,degree,1736973
turn_angle_signed,ALL,0.41400000000000003,-1.8226767276618223,degree,1736973
turn_angle_signed,ALL,0.41500000000000004,-1.8011014121889888,degree,1736973
turn_angle_signed,ALL,0.41600000000000004,-1.779385685027701,degree,1736973
turn_angle_signed,ALL,0.417,-1.759499995436756,degree,1736973
turn_angle_signed,ALL,0.418,-1.7389538369002455,degree,1736973
turn_angle_signed,ALL,0.419,-1.7183411933623207,degree,1736973
turn_angle_signed,ALL,0.42,-1.6979856646796954,degree,1736973
turn_angle_signed,ALL,0.421,-1.6772675388276166,degree,1736973
turn_angle_signed,ALL,0.422,-1.6557820013621856,degree,1736973
turn_angle_signed,ALL,0.423,-1.6346359073591095,degree,1736973
turn_angle_signed,ALL,0.424,-1.6134254304979994,degree,1736973
turn_angle_signed,ALL,0.425,-1.5924387548667316,degree,1736973
turn_angle_signed,ALL,0.426,-1.571248099232237,degree,1736973
turn_angle_signed,ALL,0.427,-1.5495518140435172,degree,1736973
turn_angle_signed,ALL,0.428,-1.5284502133396223,degree,1736973
turn_angle_signed,ALL,0.429,-1.5082710086804607,degree,1736973
turn_angle_signed,ALL,0.43,-1.4869819731983969,degree,1736973
turn_angle_signed,ALL,0.431,-1.4662025807108674,degree,1736973
turn_angle_signed,ALL,0.432,-1.4455422448556197,degree,1736973
turn_angle_signed,ALL,0.433,-1.4244702616584395,degree,1736973
turn_angle_signed,ALL,0.434,-1.4041075638830602,degree,1736973
turn_angle_signed,ALL,0.435,-1.3826214478057401,degree,1736973
turn_angle_signed,ALL,0.436,-1.3608163020433497,degree,1736973
turn_angle_signed,ALL,0.437,-1.340904560072782,degree,1736973
turn_angle_signed,ALL,0.438,-1.3196874591138512,degree,1736973
turn_angle_signed,ALL,0.439,-1.298776341594757,degree,1736973
turn_angle_signed,ALL,0.44,-1.2785365329575993,degree,1736973
turn_angle_signed,ALL,0.441,-1.2579542204043246,degree,1736973
turn_angle_signed,ALL,0.442,-1.2374534722543773,degree,1736973
turn_angle_signed,ALL,0.443,-1.215632339413499,degree,1736973
turn_angle_signed,ALL,0.444,-1.1952992200034627,degree,1736973
turn_angle_signed,ALL,0.445,-1.1747328891969469,degree,1736973
turn_angle_signed,ALL,0.446,-1.153655640826968,degree,1736973
turn_angle_signed,ALL,0.447,-1.132923770972563,degree,1736973
turn_angle_signed,ALL,0.448,-1.1119358664777486,degree,1736973
turn_angle_signed,ALL,0.449,-1.0912204074051841,degree,1736973
turn_angle_signed,ALL,0.45,-1.0708619463406586,degree,1736973
turn_angle_signed,ALL,0.451,-1.0504948727377863,degree,1736973
turn_angle_signed,ALL,0.452,-1.0306727332686483,degree,1736973
turn_angle_signed,ALL,0.453,-1.0102351713509883,degree,1736973
turn_angle_signed,ALL,0.454,-0.9902103045565265,degree,1736973
turn_angle_signed,ALL,0.455,-0.9696160018113021,degree,1736973
turn_angle_signed,ALL,0.456,-0.9494568559300669,degree,1736973
turn_angle_signed,ALL,0.457,-0.9286582468566669,degree,1736973
turn_angle_signed,ALL,0.458,-0.9081136869237391,degree,1736973
turn_angle_signed,ALL,0.459,-0.8868556969964865,degree,1736973
turn_angle_signed,ALL,0.46,-0.8664136326159246,degree,1736973
turn_angle_signed,ALL,0.461,-0.8460184052506042,degree,1736973
turn_angle_signed,ALL,0.462,-0.8254784321589688,degree,1736973
turn_angle_signed,ALL,0.463,-0.8059655841884001,degree,1736973
turn_angle_signed,ALL,0.464,-0.7856000454264861,degree,1736973
turn_angle_signed,ALL,0.465,-0.7655115138905721,degree,1736973
turn_angle_signed,ALL,0.466,-0.7453885282987059,degree,1736973
turn_angle_signed,ALL,0.467,-0.72539194468269,degree,1736973
turn_angle_signed,ALL,0.468,-0.7045349735292611,degree,1736973
turn_angle_signed,ALL,0.46900000000000003,-0.6842560920911764,degree,1736973
turn_angle_signed,ALL,0.47000000000000003,-0.6630708716194905,degree,1736973
turn_angle_signed,ALL,0.47100000000000003,-0.6425244460720594,degree,1736973
turn_angle_signed,ALL,0.47200000000000003,-0.6217553642859004,degree,1736973
turn_angle_signed,ALL,0.47300000000000003,-0.6021148652803585,degree,1736973
turn_angle_signed,ALL,0.47400000000000003,-0.5826553193099399,degree,1736973
turn_angle_signed,ALL,0.47500000000000003,-0.5623073362967281,degree,1736973
turn_angle_signed,ALL,0.47600000000000003,-0.5409646185221038,degree,1736973
turn_angle_signed,ALL,0.47700000000000004,-0.5206051724053312,degree,1736973
turn_angle_signed,ALL,0.47800000000000004,-0.500979061511842,degree,1736973
turn_angle_signed,ALL,0.47900000000000004,-0.47987559414058195,degree,1736973
turn_angle_signed,ALL,0.48,-0.459674866102506,degree,1736973
turn_angle_signed,ALL,0.481,-0.4387172392269488,degree,1736973
turn_angle_signed,ALL,0.482,-0.4189740491565609,degree,1736973
turn_angle_signed,ALL,0.483,-0.398517106592044,degree,1736973
turn_angle_signed,ALL,0.484,-0.37888304782793175,degree,1736973
turn_angle_signed,ALL,0.485,-0.3590271734967073,degree,1736973
turn_angle_signed,ALL,0.486,-0.3387926663214046,degree,1736973
turn_angle_signed,ALL,0.487,-0.31910510431041167,degree,1736973
turn_angle_signed,ALL,0.488,-0.2989731937332191,degree,1736973
turn_angle_signed,ALL,0.489,-0.2783365443141827,degree,1736973
turn_angle_signed,ALL,0.49,-0.2581045312164678,degree,1736973
turn_angle_signed,ALL,0.491,-0.2385506379276025,degree,1736973
turn_angle_signed,ALL,0.492,-0.21923529328461194,degree,1736973
turn_angle_signed,ALL,0.493,-0.19927892171683279,degree,1736973
turn_angle_signed,ALL,0.494,-0.17964645322891257,degree,1736973
turn_angle_signed,ALL,0.495,-0.1586154273133638,degree,1736973
turn_angle_signed,ALL,0.496,-0.1379852915777943,degree,1736973
turn_angle_signed,ALL,0.497,-0.11812165484559135,degree,1736973
turn_angle_signed,ALL,0.498,-0.09831602857756092,degree,1736973
turn_angle_signed,ALL,0.499,-0.07831716946339802,degree,1736973
turn_angle_signed,ALL,0.5,-0.05777929902396295,degree,1736973
turn_angle_signed,ALL,0.501,-0.037886220544719955,degree,1736973
turn_angle_signed,ALL,0.502,-0.01773076745273964,degree,1736973
turn_angle_signed,ALL,0.503,0.0,degree,1736973
turn_angle_signed,ALL,0.504,0.018771119934831867,degree,1736973
turn_angle_signed,ALL,0.505,0.038855770271927,degree,1736973
turn_angle_signed,ALL,0.506,0.059353473401291316,degree,1736973
turn_angle_signed,ALL,0.507,0.07952356971399872,degree,1736973
turn_angle_signed,ALL,0.508,0.09912108179508046,degree,1736973
turn_angle_signed,ALL,0.509,0.11911999438684151,degree,1736973
turn_angle_signed,ALL,0.51,0.13964664136524862,degree,1736973
turn_angle_signed,ALL,0.511,0.16053864130048012,degree,1736973
turn_angle_signed,ALL,0.512,0.18095711965057343,degree,1736973
turn_angle_signed,ALL,0.513,0.20144969833707282,degree,1736973
turn_angle_signed,ALL,0.514,0.22147188721720845,degree,1736973
turn_angle_signed,ALL,0.515,0.2416031256406644,degree,1736973
turn_angle_signed,ALL,0.516,0.26243073076467255,degree,1736973
turn_angle_signed,ALL,0.517,0.2830177451519314,degree,1736973
turn_angle_signed,ALL,0.518,0.3031585246185156,degree,1736973
turn_angle_signed,ALL,0.519,0.3228442249650381,degree,1736973
turn_angle_signed,ALL,0.52,0.3430203673514666,degree,1736973
turn_angle_signed,ALL,0.521,0.36373242857973237,degree,1736973
turn_angle_signed,ALL,0.522,0.38418858909984677,degree,1736973
turn_angle_signed,ALL,0.523,0.4046832008972493,degree,1736973
turn_angle_signed,ALL,0.524,0.42554958254566866,degree,1736973
turn_angle_signed,ALL,0.525,0.44580031307287155,degree,1736973
turn_angle_signed,ALL,0.526,0.46598425634541535,degree,1736973
turn_angle_signed,ALL,0.527,0.4861568547867364,degree,1736973
turn_angle_signed,ALL,0.528,0.5061122754124403,degree,1736973
turn_angle_signed,ALL,0.529,0.5258241259309353,degree,1736973
turn_angle_signed,ALL,0.53,0.5461952427125429,degree,1736973
turn_angle_signed,ALL,0.531,0.5655309951216653,degree,1736973
turn_angle_signed,ALL,0.532,0.585943259217915,degree,1736973
turn_angle_signed,ALL,0.533,0.6049501356288037,degree,1736973
turn_angle_signed,ALL,0.534,0.6248350190419836,degree,1736973
turn_angle_signed,ALL,0.535,0.645698392996379,degree,1736973
turn_angle_signed,ALL,0.536,0.6664351470567691,degree,1736973
turn_angle_signed,ALL,0.537,0.6861877207145494,degree,1736973
turn_angle_signed,ALL,0.538,0.706938369284254,degree,1736973
turn_angle_signed,ALL,0.539,0.7267152093557755,degree,1736973
turn_angle_signed,ALL,0.54,0.7474705523285525,degree,1736973
turn_angle_signed,ALL,0.541,0.7677649152458523,degree,1736973
turn_angle_signed,ALL,0.542,0.7883698431606135,degree,1736973
turn_angle_signed,ALL,0.543,0.8084345915269852,degree,1736973
turn_angle_signed,ALL,0.544,0.8288199715010247,degree,1736973
turn_angle_signed,ALL,0.545,0.849679857816704,degree,1736973
turn_angle_signed,ALL,0.546,0.8702263721165809,degree,1736973
turn_angle_signed,ALL,0.547,0.8903087680806673,degree,1736973
turn_angle_signed,ALL,0.548,0.9105336559765845,degree,1736973
turn_angle_signed,ALL,0.549,0.9310425752857815,degree,1736973
turn_angle_signed,ALL,0.55,0.9508447966007179,degree,1736973
turn_angle_signed,ALL,0.551,0.9704602133173067,degree,1736973
turn_angle_signed,ALL,0.552,0.9905671485640309,degree,1736973
turn_angle_signed,ALL,0.553,1.0115317994962294,degree,1736973
turn_angle_signed,ALL,0.554,1.0315404450622294,degree,1736973
turn_angle_signed,ALL,0.555,1.0520703440590615,degree,1736973
turn_angle_signed,ALL,0.556,1.0729791370523813,degree,1736973
turn_angle_signed,ALL,0.557,1.0930155854099375,degree,1736973
turn_angle_signed,ALL,0.558,1.1132494366978236,degree,1736973
turn_angle_signed,ALL,0.559,1.1339485165534342,degree,1736973
turn_angle_signed,ALL,0.56,1.1540478199623705,degree,1736973
turn_angle_signed,ALL,0.561,1.1745027630669589,degree,1736973
turn_angle_signed,ALL,0.562,1.1952103727711865,degree,1736973
turn_angle_signed,ALL,0.5630000000000001,1.2161956814669777,degree,1736973
turn_angle_signed,ALL,0.5640000000000001,1.237548592772864,degree,1736973
turn_angle_signed,ALL,0.5650000000000001,1.2588451353221568,degree,1736973
turn_angle_signed,ALL,0.5660000000000001,1.2798700354055912,degree,1736973
turn_angle_signed,ALL,0.5670000000000001,1.3001806702147918,degree,1736973
turn_angle_signed,ALL,0.5680000000000001,1.3214090734483936,degree,1736973
turn_angle_signed,ALL,0.5690000000000001,1.341779669742483,degree,1736973
turn_angle_signed,ALL,0.5700000000000001,1.3631196957654168,degree,1736973
turn_angle_signed,ALL,0.5710000000000001,1.3835178033135762,degree,1736973
turn_angle_signed,ALL,0.5720000000000001,1.404083618773555,degree,1736973
turn_angle_signed,ALL,0.5730000000000001,1.4252070103150778,degree,1736973
turn_angle_signed,ALL,0.5740000000000001,1.4458315890966071,degree,1736973
turn_angle_signed,ALL,0.5750000000000001,1.4678966074189785,degree,1736973
turn_angle_signed,ALL,0.5760000000000001,1.4882139727053363,degree,1736973
turn_angle_signed,ALL,0.577,1.5085651797656618,degree,1736973
turn_angle_signed,ALL,0.578,1.5291928951564353,degree,1736973
turn_angle_signed,ALL,0.579,1.5502325578950633,degree,1736973
turn_angle_signed,ALL,0.58,1.5717410162289709,degree,1736973
turn_angle_signed,ALL,0.581,1.5923703019544315,degree,1736973
turn_angle_signed,ALL,0.582,1.6132623181968933,degree,1736973
turn_angle_signed,ALL,0.583,1.6344595601228642,degree,1736973
turn_angle_signed,ALL,0.584,1.6551905540540899,degree,1736973
turn_angle_signed,ALL,0.585,1.6756573320451076,degree,1736973
turn_angle_signed,ALL,0.586,1.6963584021831706,degree,1736973
turn_angle_signed,ALL,0.587,1.7180367042449376,degree,1736973
turn_angle_signed,ALL,0.588,1.738499313089162,degree,1736973
turn_angle_signed,ALL,0.589,1.7601781591225145,degree,1736973
turn_angle_signed,ALL,0.59,1.7813391661275546,degree,1736973
turn_angle_signed,ALL,0.591,1.8019340890383992,degree,1736973
turn_angle_signed,ALL,0.592,1.8232288393555611,degree,1736973
turn_angle_signed,ALL,0.593,1.8446051061823396,degree,1736973
turn_angle_signed,ALL,0.594,1.8657683679060872,degree,1736973
turn_angle_signed,ALL,0.595,1.887585071024699,degree,1736973
turn_angle_signed,ALL,0.596,1.9092902624576398,degree,1736973
turn_angle_signed,ALL,0.597,1.9311596464227248,degree,1736973
turn_angle_signed,ALL,0.598,1.9517828619221484,degree,1736973
turn_angle_signed,ALL,0.599,1.9726558526592057,degree,1736973
turn_angle_signed,ALL,0.6,1.994291852025725,degree,1736973
turn_angle_signed,ALL,0.601,2.015150284706574,degree,1736973
turn_angle_signed,ALL,0.602,2.0370707913948687,degree,1736973
turn_angle_signed,ALL,0.603,2.058966610632209,degree,1736973
turn_angle_signed,ALL,0.604,2.080940516164922,degree,1736973
turn_angle_signed,ALL,0.605,2.1019676789761776,degree,1736973
turn_angle_signed,ALL,0.606,2.1241808553553123,degree,1736973
turn_angle_signed,ALL,0.607,2.1459560549315144,degree,1736973
turn_angle_signed,ALL,0.608,2.1671756895587935,degree,1736973
turn_angle_signed,ALL,0.609,2.1890837609426317,degree,1736973
turn_angle_signed,ALL,0.61,2.21063836894814,degree,1736973
turn_angle_signed,ALL,0.611,2.232076998333467,degree,1736973
turn_angle_signed,ALL,0.612,2.254018096037294,degree,1736973
turn_angle_signed,ALL,0.613,2.277041474105581,degree,1736973
turn_angle_signed,ALL,0.614,2.299375302938856,degree,1736973
turn_angle_signed,ALL,0.615,2.321700462419876,degree,1736973
turn_angle_signed,ALL,0.616,2.343902528202885,degree,1736973
turn_angle_signed,ALL,0.617,2.3653672602659426,degree,1736973
turn_angle_signed,ALL,0.618,2.3867537318320515,degree,1736973
turn_angle_signed,ALL,0.619,2.408461828757724,degree,1736973
turn_angle_signed,ALL,0.62,2.43110577863106,degree,1736973
turn_angle_signed,ALL,0.621,2.453490800781288,degree,1736973
turn_angle_signed,ALL,0.622,2.475622431314548,degree,1736973
turn_angle_signed,ALL,0.623,2.4979257402767896,degree,1736973
turn_angle_signed,ALL,0.624,2.5202577740540266,degree,1736973
turn_angle_signed,ALL,0.625,2.5431609315083534,degree,1736973
turn_angle_signed,ALL,0.626,2.5646508906659995,degree,1736973
turn_angle_signed,ALL,0.627,2.586861945190857,degree,1736973
turn_angle_signed,ALL,0.628,2.6090727366332342,degree,1736973
turn_angle_signed,ALL,0.629,2.6313800620759076,degree,1736973
turn_angle_signed,ALL,0.63,2.653539771767042,degree,1736973
turn_angle_signed,ALL,0.631,2.6760555430762536,degree,1736973
turn_angle_signed,ALL,0.632,2.6984503405875637,degree,1736973
turn_angle_signed,ALL,0.633,2.71996436222831,degree,1736973
turn_angle_signed,ALL,0.634,2.7429469694064115,degree,1736973
turn_angle_signed,ALL,0.635,2.766080677906405,degree,1736973
turn_angle_signed,ALL,0.636,2.7884132523894256,degree,1736973
turn_angle_signed,ALL,0.637,2.8116403876943536,degree,1736973
turn_angle_signed,ALL,0.638,2.834613232051514,degree,1736973
turn_angle_signed,ALL,0.639,2.857439626074491,degree,1736973
turn_angle_signed,ALL,0.64,2.8805518576797886,degree,1736973
turn_angle_signed,ALL,0.641,2.902573476759513,degree,1736973
turn_angle_signed,ALL,0.642,2.9254900918857976,degree,1736973
turn_angle_signed,ALL,0.643,2.948950724546531,degree,1736973
