distribution,condition,quantile,value,unit,n_observations
turn_angle_signed,ALL,0.195,-13.246217880731875,degree,27790
turn_angle_signed,ALL,0.196,-13.161613337865331,degree,27790
turn_angle_signed,ALL,0.197,-13.092965807431844,degree,27790
turn_angle_signed,ALL,0.198,-12.995696267252407,degree,27790
turn_angle_signed,ALL,0.199,-12.868985171890998,degree,27790
turn_angle_signed,ALL,0.2,-12.778982933490395,degree,27790
turn_angle_signed,ALL,0.201,-12.676027945353116,degree,27790
turn_angle_signed,ALL,0.202,-12.573902833734792,degree,27790
turn_angle_signed,ALL,0.203,-12.513057424849764,degree,27790
turn_angle_signed,ALL,0.20400000000000001,-12.438171501179987,degree,27790
turn_angle_signed,ALL,0.20500000000000002,-12.363245843691143,degree,27790
turn_angle_signed,ALL,0.20600000000000002,-12.278159672365284,degree,27790
turn_angle_signed,ALL,0.20700000000000002,-12.219077661648093,degree,27790
turn_angle_signed,ALL,0.20800000000000002,-12.11517003370401,degree,27790
turn_angle_signed,ALL,0.209,-12.036817357276353,degree,27790
turn_angle_signed,ALL,0.21,-11.961404944218158,degree,27790
turn_angle_signed,ALL,0.211,-11.886689829007691,degree,27790
turn_angle_signed,ALL,0.212,-11.802352734142442,degree,27790
turn_angle_signed,ALL,0.213,-11.710820491258207,degree,27790
turn_angle_signed,ALL,0.214,-11.63334332417624,degree,27790
turn_angle_signed,ALL,0.215,-11.540579200585348,degree,27790
turn_angle_signed,ALL,0.216,-11.480120092465036,degree,27790
turn_angle_signed,ALL,0.217,-11.400368605385111,degree,27790
turn_angle_signed,ALL,0.218,-11.317912616469634,degree,27790
turn_angle_signed,ALL,0.219,-11.249049277496074,degree,27790
turn_angle_signed,ALL,0.22,-11.169102064361244,degree,27790
turn_angle_signed,ALL,0.221,-11.083169125826428,degree,27790
turn_angle_signed,ALL,0.222,-10.983523832962746,degree,27790
turn_angle_signed,ALL,0.223,-10.909352994764358,degree,27790
turn_angle_signed,ALL,0.224,-10.824264332339833,degree,27790
turn_angle_signed,ALL,0.225,-10.735067706535137,degree,27790
turn_angle_signed,ALL,0.226,-10.65902572517854,degree,27790
turn_angle_signed,ALL,0.227,-10.599523556778356,degree,27790
turn_angle_signed,ALL,0.228,-10.534915501102418,degree,27790
turn_angle_signed,ALL,0.229,-10.485760891166633,degree,27790
turn_angle_signed,ALL,0.23,-10.426581142884793,degree,27790
turn_angle_signed,ALL,0.231,-10.356952095644587,degree,27790
turn_angle_signed,ALL,0.232,-10.296430348066162,degree,27790
turn_angle_signed,ALL,0.233,-10.226773357429167,degree,27790
turn_angle_signed,ALL,0.234,-10.160562776818127,degree,27790
turn_angle_signed,ALL,0.23500000000000001,-10.099254869685133,degree,27790
turn_angle_signed,ALL,0.23600000000000002,-10.024023398198992,degree,27790
turn_angle_signed,ALL,0.23700000000000002,-9.977742074200453,degree,27790
turn_angle_signed,ALL,0.23800000000000002,-9.930710187453636,degree,27790
turn_angle_signed,ALL,0.23900000000000002,-9.860852862021158,degree,27790
turn_angle_signed,ALL,0.24,-9.787754616829952,degree,27790
turn_angle_signed,ALL,0.241,-9.703976059229257,degree,27790
turn_angle_signed,ALL,0.242,-9.636241083674854,degree,27790
turn_angle_signed,ALL,0.243,-9.579926712657452,degree,27790
turn_angle_signed,ALL,0.244,-9.504896774513451,degree,27790
turn_angle_signed,ALL,0.245,-9.447516784190148,degree,27790
turn_angle_signed,ALL,0.246,-9.384155745297097,degree,27790
turn_angle_signed,ALL,0.247,-9.345754730078733,degree,27790
turn_angle_signed,ALL,0.248,-9.287645017342228,degree,27790
turn_angle_signed,ALL,0.249,-9.246290111824475,degree,27790
turn_angle_signed,ALL,0.25,-9.177796471020635,degree,27790
turn_angle_signed,ALL,0.251,-9.114395355878056,degree,27790
turn_angle_signed,ALL,0.252,-9.054905963199438,degree,27790
turn_angle_signed,ALL,0.253,-8.98970980765893,degree,27790
turn_angle_signed,ALL,0.254,-8.948094085679772,degree,27790
turn_angle_signed,ALL,0.255,-8.883496725797068,degree,27790
turn_angle_signed,ALL,0.256,-8.828518822810876,degree,27790
turn_angle_signed,ALL,0.257,-8.769674636710189,degree,27790
turn_angle_signed,ALL,0.258,-8.695584408446168,degree,27790
turn_angle_signed,ALL,0.259,-8.64011109040106,degree,27790
turn_angle_signed,ALL,0.26,-8.578130859240382,degree,27790
turn_angle_signed,ALL,0.261,-8.516513577557323,degree,27790
turn_angle_signed,ALL,0.262,-8.46276931219472,degree,27790
turn_angle_signed,ALL,0.263,-8.407769411419837,degree,27790
turn_angle_signed,ALL,0.264,-8.339683753454832,degree,27790
turn_angle_signed,ALL,0.265,-8.286221426475633,degree,27790
turn_angle_signed,ALL,0.266,-8.235346018313757,degree,27790
turn_angle_signed,ALL,0.267,-8.179389588224835,degree,27790
turn_angle_signed,ALL,0.268,-8.13026049034819,degree,27790
turn_angle_signed,ALL,0.269,-8.079597642597816,degree,27790
turn_angle_signed,ALL,0.27,-8.008287086581431,degree,27790
turn_angle_signed,ALL,0.271,-7.95032763609612,degree,27790
turn_angle_signed,ALL,0.272,-7.868893054779987,degree,27790
turn_angle_signed,ALL,0.273,-7.819542652348369,degree,27790
turn_angle_signed,ALL,0.274,-7.772235624225691,degree,27790
turn_angle_signed,ALL,0.275,-7.730418703088158,degree,27790
turn_angle_signed,ALL,0.276,-7.680646001503527,degree,27790
turn_angle_signed,ALL,0.277,-7.614606257360168,degree,27790
turn_angle_signed,ALL,0.278,-7.5531573468204805,degree,27790
turn_angle_signed,ALL,0.279,-7.498265835107753,degree,27790
turn_angle_signed,ALL,0.28,-7.451062326051142,degree,27790
turn_angle_signed,ALL,0.281,-7.411400776477243,degree,27790
turn_angle_signed,ALL,0.28200000000000003,-7.3708788138599095,degree,27790
turn_angle_signed,ALL,0.28300000000000003,-7.321647734109023,degree,27790
turn_angle_signed,ALL,0.28400000000000003,-7.276989673290612,degree,27790
turn_angle_signed,ALL,0.28500000000000003,-7.228352541889141,degree,27790
turn_angle_signed,ALL,0.28600000000000003,-7.175511189070143,degree,27790
turn_angle_signed,ALL,0.28700000000000003,-7.137839284272469,degree,27790
turn_angle_signed,ALL,0.28800000000000003,-7.1018521539435016,degree,27790
turn_angle_signed,ALL,0.289,-7.071191002100167,degree,27790
turn_angle_signed,ALL,0.29,-7.038546560727966,degree,27790
turn_angle_signed,ALL,0.291,-6.9924299683370235,degree,27790
turn_angle_signed,ALL,0.292,-6.9412361311262805,degree,27790
turn_angle_signed,ALL,0.293,-6.903141152167441,degree,27790
turn_angle_signed,ALL,0.294,-6.858709592647301,degree,27790
turn_angle_signed,ALL,0.295,-6.808341658612523,degree,27790
turn_angle_signed,ALL,0.296,-6.761755039509377,degree,27790
turn_angle_signed,ALL,0.297,-6.705675467957614,degree,27790
turn_angle_signed,ALL,0.298,-6.660771224051497,degree,27790
turn_angle_signed,ALL,0.299,-6.613827368239118,degree,27790
turn_angle_signed,ALL,0.3,-6.569269386245426,degree,27790
turn_angle_signed,ALL,0.301,-6.528989783358709,degree,27790
turn_angle_signed,ALL,0.302,-6.455017192668818,degree,27790
turn_angle_signed,ALL,0.303,-6.4083581958963745,degree,27790
turn_angle_signed,ALL,0.304,-6.3782867983792855,degree,27790
turn_angle_signed,ALL,0.305,-6.324892545232759,degree,27790
turn_angle_signed,ALL,0.306,-6.280939854233111,degree,27790
turn_angle_signed,ALL,0.307,-6.244695582376936,degree,27790
turn_angle_signed,ALL,0.308,-6.211243257571394,degree,27790
turn_angle_signed,ALL,0.309,-6.169733513224682,degree,27790
turn_angle_signed,ALL,0.31,-6.1261472706662685,degree,27790
turn_angle_signed,ALL,0.311,-6.076256092631568,degree,27790
turn_angle_signed,ALL,0.312,-6.039347646211022,degree,27790
turn_angle_signed,ALL,0.313,-6.006856965626307,degree,27790
turn_angle_signed,ALL,0.314,-5.954940025309711,degree,27790
turn_angle_signed,ALL,0.315,-5.914925291388767,degree,27790
turn_angle_signed,ALL,0.316,-5.879027753761256,degree,27790
turn_angle_signed,ALL,0.317,-5.846054439081366,degree,27790
turn_angle_signed,ALL,0.318,-5.816715262306603,degree,27790
turn_angle_signed,ALL,0.319,-5.778820884948965,degree,27790
turn_angle_signed,ALL,0.32,-5.737240504442419,degree,27790
turn_angle_signed,ALL,0.321,-5.702716193872803,degree,27790
turn_angle_signed,ALL,0.322,-5.667617400772157,degree,27790
turn_angle_signed,ALL,0.323,-5.627729955169348,degree,27790
turn_angle_signed,ALL,0.324,-5.597685647278745,degree,27790
turn_angle_signed,ALL,0.325,-5.56206168270052,degree,27790
turn_angle_signed,ALL,0.326,-5.5234473295709545,degree,27790
turn_angle_signed,ALL,0.327,-5.479206588553957,degree,27790
turn_angle_signed,ALL,0.328,-5.446297816079716,degree,27790
turn_angle_signed,ALL,0.329,-5.387924131364794,degree,27790
turn_angle_signed,ALL,0.33,-5.34721198188591,degree,27790
turn_angle_signed,ALL,0.331,-5.310789590657747,degree,27790
turn_angle_signed,ALL,0.332,-5.2771073578044145,degree,27790
turn_angle_signed,ALL,0.333,-5.241586284704158,degree,27790
turn_angle_signed,ALL,0.334,-5.214542739103407,degree,27790
turn_angle_signed,ALL,0.335,-5.1875638871935275,degree,27790
turn_angle_signed,ALL,0.336,-5.1567772530797065,degree,27790
turn_angle_signed,ALL,0.337,-5.124081929311282,degree,27790
turn_angle_signed,ALL,0.338,-5.094140262581526,degree,27790
turn_angle_signed,ALL,0.339,-5.05520209682508,degree,27790
turn_angle_signed,ALL,0.34,-5.0154452609986535,degree,27790
turn_angle_signed,ALL,0.341,-4.973458463321086,degree,27790
turn_angle_signed,ALL,0.342,-4.94684658351227,degree,27790
turn_angle_signed,ALL,0.343,-4.9100916526627705,degree,27790
turn_angle_signed,ALL,0.34400000000000003,-4.867263292048015,degree,27790
turn_angle_signed,ALL,0.34500000000000003,-4.843905085229948,degree,27790
turn_angle_signed,ALL,0.34600000000000003,-4.808679868805733,degree,27790
turn_angle_signed,ALL,0.34700000000000003,-4.779219942689148,degree,27790
turn_angle_signed,ALL,0.34800000000000003,-4.740032857407872,degree,27790
turn_angle_signed,ALL,0.34900000000000003,-4.6966013651829615,degree,27790
turn_angle_signed,ALL,0.35000000000000003,-4.649118336412729,degree,27790
turn_angle_signed,ALL,0.35100000000000003,-4.613024517207886,degree,27790
turn_angle_signed,ALL,0.352,-4.583777923209553,degree,27790
turn_angle_signed,ALL,0.353,-4.544829049697856,degree,27790
turn_angle_signed,ALL,0.354,-4.517638821473483,degree,27790
turn_angle_signed,ALL,0.355,-4.492370173342804,degree,27790
turn_angle_signed,ALL,0.356,-4.456324285454023,degree,27790
turn_angle_signed,ALL,0.357,-4.42244126359405,degree,27790
turn_angle_signed,ALL,0.358,-4.381483654633902,degree,27790
turn_angle_signed,ALL,0.359,-4.346047611948022,degree,27790
turn_angle_signed,ALL,0.36,-4.3187547718413715,degree,27790
turn_angle_signed,ALL,0.361,-4.286599351841828,degree,27790
turn_angle_signed,ALL,0.362,-4.258066272210355,degree,27790
turn_angle_signed,ALL,0.363,-4.236647103823497,degree,27790
turn_angle_signed,ALL,0.364,-4.2032528700736345,degree,27790
turn_angle_signed,ALL,0.365,-4.172160207608964,degree,27790
turn_angle_signed,ALL,0.366,-4.130655171432691,degree,27790
turn_angle_signed,ALL,0.367,-4.105167302876117,degree,27790
turn_angle_signed,ALL,0.368,-4.072326702293254,degree,27790
turn_angle_signed,ALL,0.369,-4.043283635237588,degree,27790
turn_angle_signed,ALL,0.37,-4.021087235523783,degree,27790
turn_angle_signed,ALL,0.371,-3.985376438389533,degree,27790
turn_angle_signed,ALL,0.372,-3.952018488355312,degree,27790
turn_angle_signed,ALL,0.373,-3.926481626871459,degree,27790
turn_angle_signed,ALL,0.374,-3.8899391631748115,degree,27790
turn_angle_signed,ALL,0.375,-3.856436428321011,degree,27790
turn_angle_signed,ALL,0.376,-3.830456301595324,degree,27790
turn_angle_signed,ALL,0.377,-3.797451004081852,degree,27790
turn_angle_signed,ALL,0.378,-3.7721548792714445,degree,27790
turn_angle_signed,ALL,0.379,-3.7422703009923173,degree,27790
turn_angle_signed,ALL,0.38,-3.70954984538428,degree,27790
turn_angle_signed,ALL,0.381,-3.6798259631215156,degree,27790
turn_angle_signed,ALL,0.382,-3.6513832588398554,degree,27790
turn_angle_signed,ALL,0.383,-3.6225289076998504,degree,27790
turn_angle_signed,ALL,0.384,-3.5986719583738602,degree,27790
turn_angle_signed,ALL,0.385,-3.5757971099874224,degree,27790
turn_angle_signed,ALL,0.386,-3.5588606497872215,degree,27790
turn_angle_signed,ALL,0.387,-3.53971346521984,degree,27790
turn_angle_signed,ALL,0.388,-3.5099994218968886,degree,27790
turn_angle_signed,ALL,0.389,-3.483078626066821,degree,27790
turn_angle_signed,ALL,0.39,-3.45632577326828,degree,27790
turn_angle_signed,ALL,0.391,-3.432132706443576,degree,27790
turn_angle_signed,ALL,0.392,-3.40236805870671,degree,27790
turn_angle_signed,ALL,0.393,-3.3666017245843993,degree,27790
turn_angle_signed,ALL,0.394,-3.3437855878442626,degree,27790
turn_angle_signed,ALL,0.395,-3.303430675311221,degree,27790
turn_angle_signed,ALL,0.396,-3.2800244625051964,degree,27790
turn_angle_signed,ALL,0.397,-3.256608146698943,degree,27790
turn_angle_signed,ALL,0.398,-3.2250007626383583,degree,27790
turn_angle_signed,ALL,0.399,-3.203038051967574,degree,27790
turn_angle_signed,ALL,0.4,-3.1748363481687534,degree,27790
turn_angle_signed,ALL,0.401,-3.1464164602488105,degree,27790
turn_angle_signed,ALL,0.402,-3.1139307856534977,degree,27790
turn_angle_signed,ALL,0.403,-3.086307497280798,degree,27790
turn_angle_signed,ALL,0.404,-3.0563387280321606,degree,27790
turn_angle_signed,ALL,0.405,-3.0302705445029465,degree,27790
turn_angle_signed,ALL,0.406,-2.991367473612323,degree,27790
turn_angle_signed,ALL,0.40700000000000003,-2.96353666224061,degree,27790
turn_angle_signed,ALL,0.40800000000000003,-2.937142005394448,degree,27790
turn_angle_signed,ALL,0.40900000000000003,-2.902837550372022,degree,27790
turn_angle_signed,ALL,0.41000000000000003,-2.8674150328931027,degree,27790
turn_angle_signed,ALL,0.41100000000000003,-2.838964249365078,degree,27790
turn_angle_signed,ALL,0.41200000000000003,-2.796648128367245,degree,27790
turn_angle_signed,ALL,0.41300000000000003,-2.7690076666048022,degree,27790
turn_angle_signed,ALL,0.41400000000000003,-2.743278177875319,degree,27790
turn_angle_signed,ALL,0.41500000000000004,-2.7129698050753204,degree,27790
turn_angle_signed,ALL,0.41600000000000004,-2.6844416729640623,degree,27790
turn_angle_signed,ALL,0.417,-2.660716979282587,degree,27790
turn_angle_signed,ALL,0.418,-2.6325179391303037,degree,27790
turn_angle_signed,ALL,0.419,-2.5995392078756403,degree,27790
turn_angle_signed,ALL,0.42,-2.5795938193421137,degree,27790
turn_angle_signed,ALL,0.421,-2.550839314784167,degree,27790
turn_angle_signed,ALL,0.422,-2.521747553037779,degree,27790
turn_angle_signed,ALL,0.423,-2.492406793525203,degree,27790
turn_angle_signed,ALL,0.424,-2.467975507161347,degree,27790
turn_angle_signed,ALL,0.425,-2.432550987813835,degree,27790
turn_angle_signed,ALL,0.426,-2.4048451345925823,degree,27790
turn_angle_signed,ALL,0.427,-2.3784111146702704,degree,27790
turn_angle_signed,ALL,0.428,-2.351489655086173,degree,27790
turn_angle_signed,ALL,0.429,-2.3175294125385824,degree,27790
turn_angle_signed,ALL,0.43,-2.297556251902003,degree,27790
turn_angle_signed,ALL,0.431,-2.2589737363986675,degree,27790
turn_angle_signed,ALL,0.432,-2.2315882368852904,degree,27790
turn_angle_signed,ALL,0.433,-2.195176127286548,degree,27790
turn_angle_signed,ALL,0.434,-2.17368332230579,degree,27790
turn_angle_signed,ALL,0.435,-2.1440880062551586,degree,27790
turn_angle_signed,ALL,0.436,-2.1240741786575557,degree,27790
turn_angle_signed,ALL,0.437,-2.0946623351387603,degree,27790
turn_angle_signed,ALL,0.438,-2.066579577582193,degree,27790
turn_angle_signed,ALL,0.439,-2.041795660885067,degree,27790
turn_angle_signed,ALL,0.44,-2.017629014494477,degree,27790
turn_angle_signed,ALL,0.441,-1.9928470595280614,degree,27790
turn_angle_signed,ALL,0.442,-1.9715852993200313,degree,27790
turn_angle_signed,ALL,0.443,-1.934613121321883,degree,27790
turn_angle_signed,ALL,0.444,-1.9057751764867925,degree,27790
turn_angle_signed,ALL,0.445,-1.8819526905698407,degree,27790
turn_angle_signed,ALL,0.446,-1.856325514611892,degree,27790
turn_angle_signed,ALL,0.447,-1.83364412325611,degree,27790
turn_angle_signed,ALL,0.448,-1.8117002487815985,degree,27790
turn_angle_signed,ALL,0.449,-1.7823314588546626,degree,27790
turn_angle_signed,ALL,0.45,-1.749549885012642,degree,27790
turn_angle_signed,ALL,0.451,-1.728464378502692,degree,27790
turn_angle_signed,ALL,0.452,-1.7026311171311834,degree,27790
turn_angle_signed,ALL,0.453,-1.6655443104936498,degree,27790
turn_angle_signed,ALL,0.454,-1.638751418819155,degree,27790
turn_angle_signed,ALL,0.455,-1.6165995756053713,degree,27790
turn_angle_signed,ALL,0.456,-1.5992063689603055,degree,27790
turn_angle_signed,ALL,0.457,-1.5771442295137956,degree,27790
turn_angle_signed,ALL,0.458,-1.5508778528903913,degree,27790
turn_angle_signed,ALL,0.459,-1.5282592755994937,degree,27790
turn_angle_signed,ALL,0.46,-1.5009544430198103,degree,27790
turn_angle_signed,ALL,0.461,-1.4767475770466367,degree,27790
turn_angle_signed,ALL,0.462,-1.4513598907587726,degree,27790
turn_angle_signed,ALL,0.463,-1.4214752480611295,degree,27790
turn_angle_signed,ALL,0.464,-1.401587502615351,degree,27790
turn_angle_signed,ALL,0.465,-1.3782463445200772,degree,27790
turn_angle_signed,ALL,0.466,-1.3487724584993657,degree,27790
turn_angle_signed,ALL,0.467,-1.3258037747103333,degree,27790
turn_angle_signed,ALL,0.468,-1.3036769415293856,degree,27790
turn_angle_signed,ALL,0.46900000000000003,-1.2789212862049113,degree,27790
turn_angle_signed,ALL,0.47000000000000003,-1.257653265127738,degree,27790
turn_angle_signed,ALL,0.47100000000000003,-1.2276371817977199,degree,27790
turn_angle_signed,ALL,0.47200000000000003,-1.2001832868345756,degree,27790
turn_angle_signed,ALL,0.47300000000000003,-1.171574246824713,degree,27790
turn_angle_signed,ALL,0.47400000000000003,-1.1514248963940086,degree,27790
turn_angle_signed,ALL,0.47500000000000003,-1.1292466902134017,degree,27790
turn_angle_signed,ALL,0.47600000000000003,-1.1026108637789798,degree,27790
turn_angle_signed,ALL,0.47700000000000004,-1.0724342437810725,degree,27790
turn_angle_signed,ALL,0.47800000000000004,-1.0506360287228462,degree,27790
turn_angle_signed,ALL,0.47900000000000004,-1.0260547072125474,degree,27790
turn_angle_signed,ALL,0.48,-0.9984962448203959,degree,27790
turn_angle_signed,ALL,0.481,-0.9750642535264303,degree,27790
turn_angle_signed,ALL,0.482,-0.94702035434484,degree,27790
turn_angle_signed,ALL,0.483,-0.9257621731593626,degree,27790
turn_angle_signed,ALL,0.484,-0.9011882342975629,degree,27790
turn_angle_signed,ALL,0.485,-0.8795865535634554,degree,27790
turn_angle_signed,ALL,0.486,-0.85359762827687,degree,27790
turn_angle_signed,ALL,0.487,-0.8275425216866245,degree,27790
turn_angle_signed,ALL,0.488,-0.8024471501201055,degree,27790
turn_angle_signed,ALL,0.489,-0.7837332599057072,degree,27790
turn_angle_signed,ALL,0.49,-0.762759024721306,degree,27790
turn_angle_signed,ALL,0.491,-0.7388309609060727,degree,27790
turn_angle_signed,ALL,0.492,-0.7175663122517906,degree,27790
turn_angle_signed,ALL,0.493,-0.6982873403463874,degree,27790
turn_angle_signed,ALL,0.494,-0.6774517756432081,degree,27790
turn_angle_signed,ALL,0.495,-0.649693869063147,degree,27790
turn_angle_signed,ALL,0.496,-0.6262231645009672,degree,27790
turn_angle_signed,ALL,0.497,-0.6017537467679699,degree,27790
turn_angle_signed,ALL,0.498,-0.5791860966229612,degree,27790
turn_angle_signed,ALL,0.499,-0.5559083102211881,degree,27790
turn_angle_signed,ALL,0.5,-0.5352692136646908,degree,27790
turn_angle_signed,ALL,0.501,-0.5133159253109022,degree,27790
turn_angle_signed,ALL,0.502,-0.4839904105947078,degree,27790
turn_angle_signed,ALL,0.503,-0.4528503599615982,degree,27790
turn_angle_signed,ALL,0.504,-0.43264935045257014,degree,27790
turn_angle_signed,ALL,0.505,-0.4044728595755136,degree,27790
turn_angle_signed,ALL,0.506,-0.37868735492829075,degree,27790
turn_angle_signed,ALL,0.507,-0.353045717056159,degree,27790
turn_angle_signed,ALL,0.508,-0.3272947006099715,degree,27790
turn_angle_signed,ALL,0.509,-0.3053450782576597,degree,27790
turn_angle_signed,ALL,0.51,-0.27754677147693607,degree,27790
turn_angle_signed,ALL,0.511,-0.25346154758919703,degree,27790
turn_angle_signed,ALL,0.512,-0.23366674928428877,degree,27790
turn_angle_signed,ALL,0.513,-0.2175397167856692,degree,27790
turn_angle_signed,ALL,0.514,-0.1899476587190211,degree,27790
turn_angle_signed,ALL,0.515,-0.16788660245221043,degree,27790
turn_angle_signed,ALL,0.516,-0.1472023003100787,degree,27790
turn_angle_signed,ALL,0.517,-0.12251307594262552,degree,27790
turn_angle_signed,ALL,0.518,-0.09608146166162547,degree,27790
turn_angle_signed,ALL,0.519,-0.061888687911890033,degree,27790
turn_angle_signed,ALL,0.52,-0.03523702959813318,degree,27790
turn_angle_signed,ALL,0.521,-0.006376320208198182,degree,27790
turn_angle_signed,ALL,0.522,0.007184319740370333,degree,27790
turn_angle_signed,ALL,0.523,0.03480302364481015,degree,27790
turn_angle_signed,ALL,0.524,0.05448002772460544,degree,27790
turn_angle_signed,ALL,0.525,0.0788482379758573,degree,27790
turn_angle_signed,ALL,0.526,0.10322749896168576,degree,27790
turn_angle_signed,ALL,0.527,0.12793709617486856,degree,27790
turn_angle_signed,ALL,0.528,0.1468264852877092,degree,27790
turn_angle_signed,ALL,0.529,0.17375129536192319,degree,27790
turn_angle_signed,ALL,0.53,0.19624464759270505,degree,27790
turn_angle_signed,ALL,0.531,0.21770371044414905,degree,27790
turn_angle_signed,ALL,0.532,0.24099104440572502,degree,27790
turn_angle_signed,ALL,0.533,0.2694941780911281,degree,27790
turn_angle_signed,ALL,0.534,0.29190356332139616,degree,27790
turn_angle_signed,ALL,0.535,0.31849772333668586,degree,27790
turn_angle_signed,ALL,0.536,0.3427196669326401,degree,27790
turn_angle_signed,ALL,0.537,0.3597210921565936,degree,27790
turn_angle_signed,ALL,0.538,0.3850481229812184,degree,27790
turn_angle_signed,ALL,0.539,0.40362899601721286,degree,27790
turn_angle_signed,ALL,0.54,0.4363521982201617,degree,27790
turn_angle_signed,ALL,0.541,0.4655780519509961,degree,27790
turn_angle_signed,ALL,0.542,0.49081271102717283,degree,27790
turn_angle_signed,ALL,0.543,0.5119466897365803,degree,27790
turn_angle_signed,ALL,0.544,0.5476109878675226,degree,27790
turn_angle_signed,ALL,0.545,0.5687652807865022,degree,27790
turn_angle_signed,ALL,0.546,0.5936081263570852,degree,27790
turn_angle_signed,ALL,0.547,0.6114757925943307,degree,27790
turn_angle_signed,ALL,0.548,0.6326193658249591,degree,27790
turn_angle_signed,ALL,0.549,0.6596654027396789,degree,27790
turn_angle_signed,ALL,0.55,0.680733668772121,degree,27790
turn_angle_signed,ALL,0.551,0.7122268380188488,degree,27790
turn_angle_signed,ALL,0.552,0.7448051682273424,degree,27790
turn_angle_signed,ALL,0.553,0.7610452663813304,degree,27790
turn_angle_signed,ALL,0.554,0.7883941086841176,degree,27790
turn_angle_signed,ALL,0.555,0.8126881449134602,degree,27790
turn_angle_signed,ALL,0.556,0.8356028140067588,degree,27790
turn_angle_signed,ALL,0.557,0.8539732423410704,degree,27790
turn_angle_signed,ALL,0.558,0.8807485607818218,degree,27790
turn_angle_signed,ALL,0.559,0.9018658608266703,degree,27790
turn_angle_signed,ALL,0.56,0.9301515476554306,degree,27790
turn_angle_signed,ALL,0.561,0.9503722088592225,degree,27790
turn_angle_signed,ALL,0.562,0.9728789428614235,degree,27790
turn_angle_signed,ALL,0.5630000000000001,1.0028459053812904,degree,27790
turn_angle_signed,ALL,0.5640000000000001,1.032590219816628,degree,27790
turn_angle_signed,ALL,0.5650000000000001,1.0590409834154357,degree,27790
turn_angle_signed,ALL,0.5660000000000001,1.0824962472613078,degree,27790
turn_angle_signed,ALL,0.5670000000000001,1.1037420402028855,degree,27790
turn_angle_signed,ALL,0.5680000000000001,1.1316570916057178,degree,27790
turn_angle_signed,ALL,0.5690000000000001,1.161873846225047,degree,27790
turn_angle_signed,ALL,0.5700000000000001,1.1859252222650294,degree,27790
turn_angle_signed,ALL,0.5710000000000001,1.2106245000307214,degree,27790
turn_angle_signed,ALL,0.5720000000000001,1.235815819112283,degree,27790
turn_angle_signed,ALL,0.5730000000000001,1.25677021508423,degree,27790
turn_angle_signed,ALL,0.5740000000000001,1.2792750914002455,degree,27790
turn_angle_signed,ALL,0.5750000000000001,1.3018808892162803,degree,27790
turn_angle_signed,ALL,0.5760000000000001,1.3264469759210749,degree,27790
turn_angle_signed,ALL,0.577,1.3512529230847357,degree,27790
turn_angle_signed,ALL,0.578,1.3714958204229994,degree,27790
turn_angle_signed,ALL,0.579,1.3931873586495747,degree,27790
turn_angle_signed,ALL,0.58,1.42371745232007,degree,27790
turn_angle_signed,ALL,0.581,1.446702544386263,degree,27790
turn_angle_signed,ALL,0.582,1.4756954797164314,degree,27790
turn_angle_signed,ALL,0.583,1.4991413364419923,degree,27790
turn_angle_signed,ALL,0.584,1.5274526194910882,degree,27790
turn_angle_signed,ALL,0.585,1.5466016856019213,degree,27790
turn_angle_signed,ALL,0.586,1.5725067752558801,degree,27790
turn_angle_signed,ALL,0.587,1.5967858357562659,degree,27790
turn_angle_signed,ALL,0.588,1.61326326139647,degree,27790
turn_angle_signed,ALL,0.589,1.6344897933710465,degree,27790
turn_angle_signed,ALL,0.59,1.6673779325053117,degree,27790
turn_angle_signed,ALL,0.591,1.7017238788751459,degree,27790
turn_angle_signed,ALL,0.592,1.7241560065354349,degree,27790
turn_angle_signed,ALL,0.593,1.7527012644432423,degree,27790
turn_angle_signed,ALL,0.594,1.7752969556541762,degree,27790
turn_angle_signed,ALL,0.595,1.8006277735257636,degree,27790
turn_angle_signed,ALL,0.596,1.8305950670630742,degree,27790
turn_angle_signed,ALL,0.597,1.866899364483881,degree,27790
turn_angle_signed,ALL,0.598,1.8978512750223036,degree,27790
turn_angle_signed,ALL,0.599,1.9247307997525545,degree,27790
turn_angle_signed,ALL,0.6,1.9474507830308365,degree,27790
turn_angle_signed,ALL,0.601,1.9680507792646158,degree,27790
turn_angle_signed,ALL,0.602,1.9954082592620985,degree,27790
turn_angle_signed,ALL,0.603,2.0243120277366633,degree,27790
turn_angle_signed,ALL,0.604,2.050411767745084,degree,27790
turn_angle_signed,ALL,0.605,2.0754530760797283,degree,27790
turn_angle_signed,ALL,0.606,2.096755034167069,degree,27790
turn_angle_signed,ALL,0.607,2.134177423888228,degree,27790
turn_angle_signed,ALL,0.608,2.1649082339042494,degree,27790
turn_angle_signed,ALL,0.609,2.198476158194818,degree,27790
turn_angle_signed,ALL,0.61,2.226228862627459,degree,27790
turn_angle_signed,ALL,0.611,2.2587200144506703,degree,27790
turn_angle_signed,ALL,0.612,2.2824331445366166,degree,27790
turn_angle_signed,ALL,0.613,2.304629845699778,degree,27790
turn_angle_signed,ALL,0.614,2.327012043981728,degree,27790
turn_angle_signed,ALL,0.615,2.3621884442559113,degree,27790
turn_angle_signed,ALL,0.616,2.3899390312263344,degree,27790
turn_angle_signed,ALL,0.617,2.4133763131457804,degree,27790
turn_angle_signed,ALL,0.618,2.434696221533026,degree,27790
